description,code,style,topic,keywords
"создай программу показывающую использование атрибута [[maybe_unused]] для подавления предупреждений о неиспользуемых переменных без using namespace std","#include <iostream>\n\nint main() {\n [[maybe_unused]] int debug_value = 42;\n int used_value = 10;\n std::cout << \"Используемое значение: \" << used_value << std::endl;\n return 0;\n}","explicit_std","data_types","maybe_unused,attribute,C++17,warning_suppression,unused_variable,debug,std::cout,std::endl"
#
"реализуй программу вычисляющую значение выражения с использованием разных типов для демонстрации неявного преобразования","#include <iostream>\nusing namespace std;\n\nint main() {\n int i = 5;\n double d = 2.7;\n double result = i + d;\n cout << \"int(5) + double(2.7) = \" << result << \" (тип double)\" << endl;\n return 0;\n}","using_namespace_std","data_types","implicit_conversion,type_promotion,arithmetic_conversion,int,double,expression,cout,endl"
"реализуй программу вычисляющую значение выражения с использованием разных типов для демонстрации неявного преобразования без using namespace std","#include <iostream>\n\nint main() {\n int i = 5;\n double d = 2.7;\n double result = i + d;\n std::cout << \"int(5) + double(2.7) = \" << result << \" (тип double)\" << std::endl;\n return 0;\n}","explicit_std","data_types","implicit_conversion,type_promotion,arithmetic_conversion,int,double,expression,std::cout,std::endl"
#
"создай программу которая показывает разницу между float и double литералами","#include <iostream>\nusing namespace std;\n\nint main() {\n float f = 3.14f;\n double d = 3.14;\n long double ld = 3.14L;\n cout << \"float: \" << f << endl;\n cout << \"double: \" << d << endl;\n cout << \"long double: \" << ld << endl;\n return 0;\n}","using_namespace_std","data_types","float,double,long_double,literal,suffix_f,suffix_L,floating_point,cout,endl"
"создай программу которая показывает разницу между float и double литералами без using namespace std","#include <iostream>\n\nint main() {\n float f = 3.14f;\n double d = 3.14;\n long double ld = 3.14L;\n std::cout << \"float: \" << f << std::endl;\n std::cout << \"double: \" << d << std::endl;\n std::cout << \"long double: \" << ld << std::endl;\n return 0;\n}","explicit_std","data_types","float,double,long_double,literal,suffix_f,suffix_L,floating_point,std::cout,std::endl"
#
"создай программу с константным выражением (constexpr) для вычисления на этапе компиляции","#include <iostream>\nusing namespace std;\n\nconstexpr int square(int x) {\n return x * x;\n}\n\nint main() {\n constexpr int result = square(5);\n cout << \"Квадрат 5 (вычисленный на этапе компиляции): \" << result << endl;\n return 0;\n}","using_namespace_std","data_types","constexpr,compile_time,constant_expression,function,compile_time_computation,cout,endl"
"создай программу с константным выражением (constexpr) для вычисления на этапе компиляции без using namespace std","#include <iostream>\n\nconstexpr int square(int x) {\n return x * x;\n}\n\nint main() {\n constexpr int result = square(5);\n std::cout << \"Квадрат 5 (вычисленный на этапе компиляции): \" << result << std::endl;\n return 0;\n}","explicit_std","data_types","constexpr,compile_time,constant_expression,function,compile_time_computation,std::cout,std::endl"
#
"реализуй программу которая использует тип bool в условном операторе","#include <iostream>\nusing namespace std;\n\nint main() {\n bool is_raining = true;\n bool has_umbrella = false;\n if (is_raining && !has_umbrella) {\n cout << \"Ты промокнешь!\" << endl;\n } else {\n cout << \"Ты останешься сухим\" << endl;\n }\n return 0;\n}","using_namespace_std","data_types","bool,boolean,conditional,if_statement,logical_operators,and,not,cout,endl"
"реализуй программу которая использует тип bool в условном операторе без using namespace std","#include <iostream>\n\nint main() {\n bool is_raining = true;\n bool has_umbrella = false;\n if (is_raining && !has_umbrella) {\n std::cout << \"Ты промокнешь!\" << std::endl;\n } else {\n std::cout << \"Ты останешься сухим\" << std::endl;\n }\n return 0;\n}","explicit_std","data_types","bool,boolean,conditional,if_statement,logical_operators,and,not,std::cout,std::endl"
#
"реализуй программу которая использует модификатор volatile для переменной","#include <iostream>\nusing namespace std;\n\nint main() {\n volatile int sensor_value = 100;\n cout << \"Текущее показание датчика: \" << sensor_value << endl;\n sensor_value = 150;\n cout << \"Новое показание датчика: \" << sensor_value << endl;\n return 0;\n}","using_namespace_std","data_types","volatile,modifier,optimization_hint,hardware_access,memory_mapped_io,cout,endl"
